"stage","diversity","extinction","origination","temperature","carbon","strontium","sulfur"
15,0.687639978461378,-0.112696858632455,NA,2.43901279121554,-1.06459339298091,2.43901279121554,2.43901279121554
16,0.640937349899711,-0.38406673312,0.0571143312355597,-1.07443399584375,1.06459339298091,-0.30451597455034,-1.14359681271366
17,1.14359681271366,1.62674330274767,2.4336225779341,-1.14359681271366,0.53536847140016,-0.640937349899711,-1.07443399584375
18,1.01004442168594,0.112696858632455,0.210851678465373,-1.21868628582314,-0.48687155819217,-2.01073181605018,-0.785903894163858
19,0.837960651850942,0.949576965301535,-0.0952824333474728,-1.01004442168594,0.393069608179491,-1.78628681098023,1.07443399584375
20,0.508311956949279,0.38406673312,-0.538600345049107,-0.150510369403846,1.95712718528802,0.0374953157516633,1.30132563424347
21,0.0374953157516633,-0.892384112531565,0.0952824333474726,0.150510369403845,-1.72764075212126,0.424736583881181,0.949576965301535
22,0.30451597455034,0.0750432297310587,0.827155002529155,0.595587636961221,0.992499115401474,0.595587636961221,0.892384112531565
23,0.466118758382826,-0.551426645450123,-0.0571143312355597,0.949576965301535,-0.393069608179491,1.07443399584375,0.424736583881181
24,0.551426645450123,-0.595587636961221,-0.249928989086809,1.01004442168594,1.1426645555429,0.687639978461378,-1.30132563424346
25,0.595587636961221,-0.424736583881181,-0.58311213353036,0.687639978461378,-0.861845759728625,0.38406673312,0.640937349899711
26,0.344020197860859,-1.50021913514959,-1.49246616442227,0.344020197860859,-1.56397623882912,0.508311956949279,0.112696858632455
27,0.265479672873017,-1.07443399584375,-1.06492432224764,0.226842352740855,2.39314300982273,0.344020197860859,-0.424736583881181
28,0.424736583881181,-0.265479672873018,-1.13441691766672,0.30451597455034,-0.744419045245829,0.30451597455034,-0.892384112531565
29,0.892384112531565,-1.3939120082262,0.774772400091772,0.640937349899711,-1.32413340663235,-0.785903894163858,-1.50021913514959
30,2.01073181605018,-0.0750432297310587,0.495127153871931,0.424736583881181,-0.214527640271274,-1.30132563424346,-1.62674330274767
31,2.43901279121554,0.595587636961221,0.172092565031629,-0.344020197860859,-0.171148728264387,-1.50021913514959,-1.78628681098023
32,1.07443399584375,1.50021913514959,0.329305800328077,-0.265479672873018,0.214527640271274,-1.14359681271366,0.150510369403845
33,0.0750432297310587,0.0374953157516633,-0.881902281542625,0.0750432297310587,0.171148728264387,0.112696858632455,1.50021913514959
34,-0.0374953157516631,0.265479672873017,-1.20984280663224,1.3939120082262,-0.0425929500671726,0.949576965301535,2.01073181605018
35,0.188539538329268,0.892384112531565,1.20984280663224,0.466118758382826,-0.53536847140016,1.21868628582314,-0.188539538329268
36,0.38406673312,4.047068775232e-18,0.939418118359637,-1.3939120082262,0.636425723989329,-0.188539538329268,-2.01073181605018
37,0.150510369403845,0.150510369403845,0.13358933998977,-1.30132563424346,-0.992499115401474,-2.43901279121554,-2.43901279121554
38,-0.0750432297310587,-0.226842352740855,-1.61940687710021,-1.78628681098023,-0.689421311326221,2.01073181605018,-0.640937349899711
39,-0.150510369403846,0.508311956949279,-0.0190289501470258,-1.50021913514959,0.48687155819217,0.640937349899711,0.687639978461378
40,-0.38406673312,-0.150510369403846,-0.724426474894821,0.265479672873017,0.74441904524583,0.0750432297310587,-1.01004442168594
41,-0.949576965301536,-2.01073181605018,-2.4336225779341,0.112696858632455,0.689421311326221,-0.112696858632455,-0.735886912041912
42,-0.344020197860859,-1.78628681098023,0.0190289501470258,-0.640937349899711,0.58515306940218,-0.424736583881181,-0.344020197860859
43,0.785903894163858,-0.466118758382827,1.38577606909529,-0.687639978461378,1.32413340663235,-1.07443399584375,-0.150510369403846
44,1.21868628582314,-1.62674330274767,-0.13358933998977,-0.0374953157516631,NA,-1.3939120082262,-0.0374953157516631
45,1.30132563424347,-0.344020197860859,-0.210851678465373,0.785903894163858,NA,-1.21868628582314,0.30451597455034
46,1.78628681098023,-0.188539538329268,-0.172092565031629,1.14359681271366,NA,-0.466118758382827,0.466118758382826
47,1.3939120082262,-1.01004442168594,-0.452566843349348,0.38406673312,NA,-0.595587636961221,0.0750432297310587
48,1.50021913514959,-0.785903894163858,-0.369751011697736,0.837960651850942,NA,-0.837960651850942,0.551426645450123
49,1.62674330274767,0.188539538329268,-1.779422600236,1.50021913514959,NA,-0.892384112531565,1.21868628582314
50,0.949576965301535,-0.949576965301536,-1.29282856515183,2.01073181605018,NA,0.188539538329268,1.62674330274767
51,0.735886912041912,2.43901279121554,0.538600345049108,1.62674330274767,NA,1.78628681098023,1.3939120082262
52,-1.62674330274767,2.01073181605018,0.724426474894821,0.892384112531565,-2.39314300982273,0.837960651850942,0.735886912041912
53,-2.01073181605018,-0.735886912041912,1.13441691766672,1.21868628582314,0.085263000601368,1.62674330274767,0.837960651850942
54,-0.30451597455034,0.344020197860859,2.00444749243648,-0.188539538329268,1.72764075212126,1.3939120082262,0.785903894163858
55,4.047068775232e-18,-1.30132563424346,-0.939418118359636,-2.43901279121554,0.861845759728625,-1.01004442168594,0.226842352740855
56,0.226842352740855,0.837960651850942,1.779422600236,-0.785903894163858,-1.41445315073379e-18,-0.38406673312,-0.949576965301536
57,0.112696858632455,1.3939120082262,-0.329305800328077,4.047068775232e-18,-1.1426645555429,1.30132563424347,-1.3939120082262
58,-0.735886912041912,1.21868628582314,-1.00020908939961,-0.892384112531565,1.22836515908262,-0.508311956949279,-0.837960651850942
59,-1.50021913514959,-1.21868628582314,1.00020908939961,-0.595587636961221,-1.95712718528802,-0.265479672873018,0.0374953157516633
60,-1.01004442168594,0.226842352740855,1.29282856515183,-0.424736583881181,0.302596014684885,-0.551426645450123,0.265479672873017
61,-0.640937349899711,0.687639978461378,-0.774772400091772,-0.112696858632455,1.56397623882912,-1.62674330274767,0.344020197860859
62,-0.551426645450123,0.551426645450123,0.58311213353036,0.551426645450123,-0.801755950350381,-0.0750432297310587,-0.0750432297310587
63,-0.424736583881181,0.466118758382826,1.49246616442227,-0.226842352740855,-1.43380459739021,0.466118758382826,-0.112696858632455
64,-0.112696858632455,0.424736583881181,1.61940687710021,-0.735886912041912,-0.636425723989329,-0.344020197860859,-0.265479672873018
65,-0.226842352740855,-0.30451597455034,-0.289390305389137,-0.466118758382827,0.258312392502284,-0.226842352740855,-0.466118758382827
66,-0.188539538329268,1.07443399584375,0.628805827528774,-0.508311956949279,0.801755950350381,-0.687639978461378,-0.508311956949279
67,-0.265479672873018,0.785903894163858,0.410808018257082,-0.30451597455034,1.43380459739021,-0.735886912041912,-0.551426645450123
68,-0.595587636961221,1.14359681271366,0.249928989086809,0.0374953157516633,-0.302596014684885,0.226842352740855,-0.595587636961221
69,-1.21868628582314,-0.687639978461378,0.452566843349348,-0.38406673312,-1.22836515908262,1.14359681271366,-0.38406673312
70,-0.466118758382827,1.01004442168594,0.675846510376233,-0.837960651850942,-0.439489133436194,0.785903894163858,0.508311956949279
71,-0.508311956949279,0.640937349899711,-0.410808018257082,0.188539538329268,0.439489133436194,0.735886912041912,1.14359681271366
72,-1.07443399584375,-0.837960651850942,-0.49512715387193,1.07443399584375,-0.58515306940218,0.551426645450123,4.047068775232e-18
73,-0.892384112531565,0.30451597455034,-2.00444749243648,0.735886912041912,0.925206136873379,-0.0374953157516631,0.188539538329268
74,-0.785903894163858,-0.508311956949279,-0.675846510376233,0.508311956949279,-0.085263000601368,-0.949576965301536,-1.21868628582314
75,-0.687639978461378,0.735886912041912,0.881902281542624,-0.949576965301536,-0.258312392502284,1.01004442168594,0.595587636961221
76,-1.3939120082262,1.78628681098023,0.289390305389137,1.78628681098023,0.0425929500671724,4.047068775232e-18,1.78628681098023
77,-1.78628681098023,-0.0374953157516631,0.369751011697736,1.30132563424347,0.34747869412277,-0.150510369403846,0.38406673312
78,-2.43901279121554,-1.14359681271366,-1.38577606909529,-0.0750432297310587,-0.128088233850586,0.150510369403845,-0.687639978461378
79,-0.837960651850942,-2.43901279121554,-0.628805827528774,-0.551426645450123,0.128088233850586,0.265479672873017,-0.30451597455034
80,-1.14359681271366,-0.640937349899711,1.06492432224764,-1.62674330274767,-0.34747869412277,0.892384112531565,1.01004442168594
81,-1.30132563424346,1.30132563424347,-0.827155002529155,-2.01073181605018,-0.925206136873379,1.50021913514959,-0.226842352740855
