"stage","diversity","extinction","origination","temperature","carbon","strontium","sulfur"
529,NA,-1.41227017155636,-0.462820705099908,NA,NA,NA,NA
530,-0.0858087151749233,-0.95516687255282,2.29312284941045,NA,0.201320159950505,NA,NA
531,0.0285719116526041,1.58670305089415,-0.401514617096727,-0.657478403072833,0.31957494438794,-1.03455303104133,-1.13974935679457
532,-2.28467690176982,-0.3803051537029,-1.59780006958729,-0.443320088995615,-0.201320159950505,-1.39993363831173,-1.25925209257159
533,0.868774148516425,2.28467690176982,1.59780006958729,-0.0613672095000081,-0.442463995078602,-0.939657249896187,-1.39993363831173
534,-0.442463995078602,-2.28467690176982,-0.341674484553467,-0.185030736333705,1.1537270056234,0.771362167255325,-0.694978750577107
535,-0.259995355968937,1.82915828044359,-2.29312284941045,-2.2579828470493,0.712782583724894,1.39993363831173,-0.421351605200669
536,1.1537270056234,0.788392242323805,1.83918800077933,-1.37415128294124,-1.41227017155636,0.852506790026575,0.236034757259206
537,0.506372065486942,-0.788392242323805,-0.97020335697239,-0.735534639747531,0.788392242323805,0.236034757259206,-0.296609741354722
538,0.442463995078602,-0.641023699168788,-0.525908410205833,0.247813512683975,1.82915828044359,-0.296609741354722,-0.358287329701301
539,0.57240703661711,1.04930258562909,0.225333797666389,0.735534639747531,-1.04930258562909,1.48905372431948e-17,-0.771362167255325
540,0.3803051537029,0.0858087151749232,1.0636118575469,1.11047357972425,-0.31957494438794,1.57529611342649,-0.622429711803563
541,0.143326591802359,0.57240703661711,-0.884534363969289,1.37415128294124,2.28467690176982,2.27601244531991,-0.176309392365993
542,-0.14332659180236,0.641023699168788,0.401514617096727,1.90144554578888e-17,-1.58670305089415,-0.0585016905886402,0.176309392365993
543,-0.788392242323805,-1.58670305089415,-0.730006383095193,0.90710242197998,-0.506372065486941,-1.25925209257159,-0.0585016905886402
544,-0.572407036617109,-0.201320159950505,0.0558919424918958,1.79738186522194,-0.788392242323805,-0.852506790026575,1.13974935679457
545,-0.0285719116526041,-1.1537270056234,0.591150759813197,2.2579828470493,-1.1537270056234,-0.117203255091099,1.81885704752781
546,0.259995355968937,0.143326591802359,0.804879658766004,1.55148431549151,-0.0858087151749233,0.358287329701301,1.25925209257159
547,0.788392242323805,0.201320159950505,0.730006383095194,1.23167576855378,0.506372065486942,-0.236034757259206,0.852506790026575
548,0.0858087151749232,1.1537270056234,-4.84026432892119e-17,0.657478403072833,0.641023699168788,-0.421351605200669,0.553001502925478
549,-0.506372065486941,0.3803051537029,0.341674484553467,-0.376638926034631,0.259995355968937,0.117203255091099,0.296609741354722
550,-0.95516687255282,-0.14332659180236,-1.42426275037554,-1.00362730504756,-0.3803051537029,0.939657249896187,0.939657249896187
551,-1.41227017155636,-1.04930258562909,-0.591150759813197,0.818323320102845,1.58670305089415,0.694978750577107,-0.486128713882173
552,0.641023699168788,-0.31957494438794,1.16729648327169,-0.512021927550483,0.95516687255282,-0.176309392365993,-0.117203255091099
553,1.41227017155636,-0.506372065486941,0.97020335697239,0.122965161981037,-1.82915828044359,0.553001502925478,0.0585016905886404
554,1.82915828044359,1.27243251020646,1.42426275037554,0.0613672095000082,0.0285719116526041,-0.358287329701301,-0.236034757259206
555,1.58670305089415,-0.572407036617109,0.884534363969289,-0.311583254718111,0.3803051537029,0.0585016905886404,-0.553001502925478
556,1.27243251020646,0.506372065486942,-1.16729648327169,-0.583215802362704,-0.259995355968937,1.25925209257159,0.117203255091099
557,2.28467690176982,1.41227017155636,1.28523662753853,-0.90710242197998,1.04930258562909,0.421351605200669,0.694978750577107
558,1.04930258562909,0.259995355968937,0.658998061837419,-1.11047357972425,1.27243251020646,-0.694978750577107,0.358287329701301
559,0.95516687255282,0.868774148516425,0.111958163700991,-1.23167576855378,0.442463995078602,-0.771362167255325,0.486128713882173
560,0.201320159950505,0.0285719116526041,-1.28523662753853,-1.55148431549151,-0.0285719116526041,-1.81885704752781,0.622429711803563
561,-0.31957494438794,-1.27243251020646,-1.0636118575469,-1.79738186522194,-0.14332659180236,-2.27601244531991,1.57529611342649
562,0.712782583724894,0.712782583724894,0.525908410205833,-0.818323320102845,-1.27243251020646,-0.486128713882173,1.03455303104133
563,0.31957494438794,0.95516687255282,0.462820705099908,0.583215802362704,0.0858087151749232,0.622429711803563,-1.57529611342649
564,-1.58670305089415,-1.82915828044359,-1.83918800077933,1.00362730504756,-0.868774148516426,0.486128713882173,-2.27601244531991
565,-0.641023699168788,0.442463995078602,-0.111958163700991,-0.122965161981037,0.868774148516425,0.296609741354722,0.771362167255325
566,-1.82915828044359,-0.868774148516426,-0.225333797666389,-0.247813512683975,-0.95516687255282,-0.622429711803563,2.27601244531991
567,-1.1537270056234,0.31957494438794,-0.283027650887694,0.185030736333705,-0.712782583724894,-0.553001502925478,0.421351605200669
568,-1.27243251020646,-0.0858087151749233,-0.658998061837419,0.376638926034631,0.143326591802359,1.03455303104133,-0.939657249896187
569,-1.04930258562909,-0.259995355968937,-0.0558919424918957,0.512021927550483,-0.641023699168788,1.13974935679457,-1.03455303104133
570,-0.868774148516426,-0.712782583724894,-0.168376778819746,0.311583254718111,-0.572407036617109,-1.13974935679457,1.48905372431948e-17
571,-0.712782583724894,-0.442463995078602,-0.804879658766004,0.443320088995616,0.57240703661711,-1.57529611342649,1.39993363831173
572,-0.3803051537029,-0.0285719116526041,0.283027650887694,NA,-2.28467690176982,0.176309392365993,-0.852506790026575
573,-0.201320159950505,NA,0.168376778819746,NA,1.41227017155636,1.81885704752781,-1.81885704752781
