"stage","diversity","extinction","origination","temperature","carbon","strontium","sulfur"
16,NA,-0.112908991110752,0.768376894972294,NA,NA,NA,NA
17,0.210790325219234,1.23411998758621,1.48113818949273,-0.986610294596025,-0.9882391207021,-0.75885710277788,NA
18,1.47451412908868,-0.521612370650547,1.24152676483087,-1.09871301887177,-1.42500501458197,-2.0734620043348,-0.986610294596025
19,0.413873649306796,0.379057935481507,-0.0317887318039248,-0.934955364743325,-0.828175982124639,-1.8546503139294,1.16028799578783
20,-0.177985520493852,1.8546503139294,0.952285234294801,-0.0979868962977037,1.25243579829978,-0.0805656063545773,1.37836466511345
21,-0.596864929804283,-0.943696119063457,0.224345283206939,0.196922716547362,-0.599940631498999,0.379057935481507,1.04103164729564
22,-0.0483060158979668,-0.210790325219234,-1.70568275823188,0.665464035914102,0.250172256875193,0.521612370650546,0.986610294596025
23,0.145370545183648,1.30602514194971,1.58348540118736,0.986610294596025,0.0353782961627669,0.995113228758689,0.473612213132888
24,0.894652478266865,-1.8546503139294,-0.191867163017695,1.04103164729564,1.42500501458197,0.635765665497702,-1.37836466511345
25,0.847664931189863,-0.75885710277788,0.607348167332037,0.749160563239973,0.642814800374986,0.344694309525511,0.665464035914102
26,1.10673603063862,-0.558844309077714,-0.856717451312103,0.437448202269045,-0.879025587783595,0.449196762635005,0.130811976100729
27,0.112908991110752,0.210790325219234,-2.49748006293343,0.263903402349,1.8125819178478,0.310731709662925,-0.473612213132888
28,-1.8546503139294,-0.485087594178335,-0.569577228848034,0.366743721857281,1.33377571482786,0.277122681315577,-1.09871301887177
29,-0.344694309525511,-1.57715296666129,0.425654417017409,0.706695459060599,0.0708007756349416,-0.894652478266865,-1.57072125783897
30,1.57715296666129,0.802472389537596,1.31318166648257,0.510404425913879,-0.0708007756349417,-1.38537283844102,-1.69356488126792
31,-1.04929566730492,0.847664931189863,0.159589551343704,-0.263903402349,-0.141957352035525,-1.57715296666129,-1.84891814352272
32,0.0483060158979669,0.596864929804283,0.496333680055257,-0.196922716547362,0.106312009298346,-1.23411998758621,0.163778156498251
33,0.0805656063545773,0.413873649306796,-0.532599419799409,0.130811976100729,0.438013674527399,0.0160964593774547,1.57072125783897
34,-0.847664931189863,-1.10673603063862,-1.11462489567509,1.57072125783897,0.517285811774483,0.894652478266865,2.06819246280417
35,-0.802472389537596,1.38537283844102,0.532599419799408,0.547898554391841,0.141957352035525,1.16806669091382,-0.163778156498252
36,0.485087594178335,-0.277122681315577,0.0317887318039247,-1.46778466021902,0.779375344578966,-0.344694309525511,-2.06819246280417
37,-0.635765665497702,-0.449196762635005,-0.0954946411398086,-1.16028799578783,-0.286838445151627,-2.49299708940184,-2.48844990955726
38,0.558844309077714,-1.04929566730492,-1.17571693619076,-1.84891814352272,-0.642814800374986,2.49299708940184,-0.793016794100281
39,-0.485087594178335,0.0160964593774547,0.323363512456002,-1.57072125783897,-0.323893021428713,0.596864929804283,0.706695459060599
40,-0.675649853761474,-0.177985520493852,0.191867163017695,0.332086536352873,0.36139617431965,-0.0160964593774547,-1.22659043862273
41,-0.521612370650547,1.57715296666129,-1.58348540118736,0.163778156498251,0.9882391207021,-0.277122681315577,-0.934955364743325
42,-1.23411998758621,0.75885710277788,0.0636095183194622,-0.547898554391842,1.65482330417473,-0.558844309077714,-0.40184565504314
43,-0.112908991110752,0.0483060158979669,1.00347044660468,-0.5861766054706,2.03482989062518,-1.16806669091382,-0.130811976100729
44,0.310731709662925,-0.894652478266865,0.257061036377101,-8.81058525552822e-17,NA,-1.47451412908867,-8.81058525552822e-17
45,0.995113228758689,-0.802472389537596,0.357035198177453,0.838448541472986,NA,-1.30602514194971,0.332086536352873
46,0.716635232527864,0.277122681315577,1.39226970282426,1.16028799578783,NA,-0.596864929804283,0.510404425913879
47,0.449196762635005,-0.413873649306796,0.127476839800308,0.473612213132888,NA,-0.716635232527865,0.0979868962977036
48,0.277122681315577,0.243822826210295,-0.357035198177453,0.885674150740688,NA,-0.943696119063457,0.5861766054706
49,0.243822826210295,0.449196762635005,-0.646003211334761,1.69356488126792,NA,-0.995113228758689,1.29875154303302
50,-2.0734620043348,0.716635232527864,-0.903473122441578,2.48844990955726,NA,0.112908991110752,1.69356488126792
51,-1.47451412908867,2.49299708940184,-0.460707261032056,1.84891814352272,2.45971287928332,1.8546503139294,1.46778466021902
52,-2.49299708940184,0.310731709662925,-0.257061036377101,0.934955364743325,-2.45971287928332,0.75885710277788,0.749160563239973
53,1.30602514194971,-0.0483060158979668,0.856717451312103,1.22659043862273,-2.03482989062518,1.57715296666129,0.934955364743325
54,2.0734620043348,-0.596864929804283,2.49748006293343,-0.130811976100729,0.213838219563367,1.30602514194971,0.793016794100281
55,1.6996701929535,-1.30602514194971,-0.159589551343704,-2.48844990955726,0.879025587783595,-1.10673603063862,0.263903402349
56,1.23411998758621,0.521612370650546,0.685645240471634,-0.665464035914103,1.04750153166383,-0.521612370650547,-1.16028799578783
57,-0.943696119063457,1.10673603063862,0.460707261032056,0.0652667212458066,-1.46871738852412e-17,1.23411998758621,-1.46778466021902
