"stg","mean"
358,24.6588502123688
359,24.6611199215932
360,24.6401995133813
361,24.6065888083703
362,24.5616617732924
363,24.4848225087151
364,24.3885464908699
365,24.275853226394
366,24.1497622219246
367,24.0132929840989
368,23.8694650195542
369,23.7212978349277
370,23.5718109368566
371,23.4240238319781
372,23.2809560269295
373,23.1456270283479
374,23.0210563428707
375,22.9086045506254
376,22.8007587226153
377,22.697400087718
378,22.6000044817009
379,22.5100477403315
380,22.4290056993772
381,22.3583541946054
382,22.2995690617838
383,22.2541261366797
384,22.2253491618132
385,22.2237416072626
386,22.2473632663569
387,22.2921971583161
388,22.3542263023606
389,22.4294337177104
390,22.5138024235859
391,22.6033154392071
392,22.6939557837943
393,22.7817064765676
394,22.8625505367473
395,22.9324709835536
396,22.9874508362065
397,23.0234731139264
398,23.0365208359333
399,23.0225770214476
400,22.9776246896893
401,22.8976468598787
402,22.7741044554799
403,22.5848903910612
404,22.3445741242346
405,22.0732519272442
406,21.7910200723341
407,21.5179748317485
408,21.2742124777313
409,21.0213316793654
410,20.7591862441295
411,20.5652551518614
412,20.4820257029928
413,20.4773140996964
414,20.5165926744211
415,20.565333759616
416,20.6495173827011
417,20.7380084548677
418,20.7321617330581
419,20.6878670073866
420,20.6259756344274
421,20.5509793762499
422,20.4673699949231
423,20.3796392525163
424,20.2922789110987
425,20.2097807327395
426,20.1105044676252
427,19.977477581785
428,19.8221934110523
429,19.6561452912601
430,19.4908265582419
431,19.3377305478308
432,19.20835059586
433,19.1141800381629
434,19.0667122105727
435,19.0774404489226
436,19.1554136705349
437,19.289319141439
438,19.4674046844054
439,19.6794581453
440,19.9152673699888
441,20.1646202043377
442,20.4173044942129
443,20.6631080854802
444,20.8942521299415
445,21.1180257538769
446,21.3340649124627
447,21.5380571105437
448,21.7246975845009
449,21.9106175555911
450,22.1151963685882
451,22.3578133682657
452,22.6751239107375
453,22.8272347687104
454,22.7241051114661
455,22.4260005817137
456,21.9931868221617
457,21.4859294755191
458,20.9644941844947
459,20.4891465917973
460,20.1201523401357
461,20.1575435502763
462,20.1781372784855
463,20.3814046750312
464,20.6738736751456
465,20.845158136451
466,20.9071316485987
467,20.9400485928386
468,21.0150937286303
469,21.1512464574622
470,21.3566510999818
471,21.630075123389
472,21.9400261833183
473,22.3026742748919
474,22.7341893932324
475,23.2486040901148
476,23.8247069374412
477,24.4258019605247
478,25.0151931846778
479,25.5561846352136
480,26.0120803374448
481,26.3461843166842
482,26.5652056126181
483,26.703984597951
484,26.7680222975237
485,26.7628197361764
486,26.69387793875
487,26.5666979300847
488,26.3867807350213
489,26.1596273784001
490,25.8907388850618
491,25.5856162798469
492,25.2497605875959
493,24.8886728331493
494,24.5078540413478
495,24.1128052370317
496,23.7090274450417
497,23.3020216902182
498,22.8972889974019
499,22.5003303914332
500,22.1166468971527
501,21.751739539401
502,21.4111093430184
503,21.1002573328457
504,20.8246845337232
505,20.6162723474057
506,20.4965219831288
507,20.4553641769549
508,20.4827296649462
509,20.5685491831651
510,20.7615121015205
511,21.087997558645
512,21.5044709436864
513,21.9673976457929
514,22.4332430541121
515,22.8584725577921
516,23.2298381451855
517,23.6652964338697
518,24.0999046970429
519,24.4371914511778
520,24.7062996784182
521,24.9254132300064
522,25.0450266971715
523,25.0840556216492
524,25.0604598854472
525,24.9887994428128
526,24.8858499140994
527,24.7335130461213
528,24.5106099703045
529,24.2294022699609
530,23.9021515284024
531,23.5411193289409
532,23.1585672548884
533,22.7667568895566
534,22.3625794566549
535,21.873914890058
536,21.3176912677115
537,20.7270781947389
538,20.1352452762639
539,19.5753621174102
540,19.0805983233014
541,18.6620762715412
542,18.2362076459385
543,17.853790958266
544,17.5902097730738
545,17.4803290599972
546,17.485599392833
547,17.5617049611385
548,17.6643299544712
549,17.7491585623884
550,17.7950385301967
551,17.8765667062325
552,17.9352588354527
553,17.9897561708998
554,18.0398648618692
555,18.075074868937
556,18.0848761526797
557,18.0587586736735
558,17.9862123924947
559,17.8567272697195
560,17.6561359334492
561,17.3752293770011
562,17.0592441878785
563,16.7596570669031
564,16.5115306777119
565,16.2525975128181
566,15.9789224959043
567,15.7012890339267
568,15.4304805338417
569,15.174900405489
570,14.9234994772363
571,14.6838364851974
