"stg","mean"
47,35.4223359234192
48,34.5614177245009
49,33.781512479872
50,33.0806265019627
51,32.4645450262462
52,31.9199673327491
53,31.4507793273735
54,31.0632655716488
55,30.7637106271041
56,30.5583990552689
57,30.4536154176724
58,30.4556442758438
59,30.5707701913126
60,30.8052777256079
61,31.1654514402591
62,31.6575758967955
63,32.2879356567464
64,33.062815281641
65,33.9884993330087
66,35.0712723723788
67,36.3174189612805
68,37.3696245832987
69,37.7412984466649
70,38.0330355445073
71,38.1846396953514
72,38.1133043693498
73,37.8500690309038
74,37.4042477350364
75,36.8911487683091
76,36.3794996969201
77,35.815736254149
78,35.2193853404695
79,34.609973856355
80,34.007028702279
81,33.430076778715
82,32.8986449861366
83,32.4322602250172
84,32.0504493958303
85,31.7723291670919
86,31.5927245914428
87,31.4715462308866
88,31.3663019139638
89,31.2344994692149
90,31.0534286888544
91,30.8768170191094
92,30.7040159334796
93,30.526373174354
94,30.3352364841217
95,30.1219536051716
96,29.8778722798929
97,29.5943347042997
98,29.2652097590693
99,28.8989100564122
100,28.5081487936129
101,28.1056391679563
102,27.704094376727
103,27.3162276172097
104,26.9547520866891
105,26.6323809824499
106,26.3516232141286
107,26.0963944474856
108,25.8653859969615
109,25.6578950202941
110,25.4732186752213
111,25.3106541194812
112,25.1694985108116
113,25.0490490069506
114,24.948602765636
115,24.8674569446057
116,24.8049087015979
117,24.7602551943503
118,24.7327935806009
119,24.692966760694
120,24.6070929198683
121,24.4817796736945
122,24.323801173517
123,24.1399315706805
124,23.9167707584785
125,23.4624806309238
126,23.2769021912039
127,23.2658759912762
128,23.4081820718146
129,23.7230371825335
130,24.2296580731474
131,24.951827858299
132,26.5313624625245
133,28.4706142338273
134,29.5222263595341
135,29.8062247784632
136,29.7821288087875
137,29.1400076629512
138,28.5695104050965
139,27.9234103990072
140,27.3164305878627
141,26.8632939148427
142,26.6787233231266
143,26.8774417558941
144,27.1742164808541
145,27.3815472198632
146,27.4461098891348
147,27.3817143946687
148,27.0624387041811
149,27.2640228241369
150,27.4310153640333
151,27.1911689914016
152,26.7370297007423
153,26.2131747298268
154,25.6823478548078
155,25.1513127356186
156,24.5490632507873
157,24.0373424674673
158,23.5875272695843
159,23.1188514666505
160,22.6367739872417
161,22.1467537599335
162,21.654249713302
163,21.1647207759227
164,20.6836258763716
165,20.2164239432245
166,19.7685739050572
167,19.3455346904454
168,18.9497749882683
169,18.5813452998032
170,18.2428977913517
171,17.9370919059708
172,17.6665870867173
173,17.4340427766481
174,17.2421184188204
175,17.0934734562908
176,16.9907673321165
177,16.9366594893543
178,16.9338093710611
179,16.984876420294
180,17.0925200801098
181,17.2722323416695
182,17.5527923885283
183,17.9089907154732
184,18.3120292758125
185,18.7331100228546
186,19.1434349099076
187,19.5142058902798
188,19.8211347370588
