"stg","mean"
204,0.708063378464678
205,0.708079413227402
206,0.70809708235467
207,0.708115714174985
208,0.708134678161572
209,0.708153330973804
210,0.708171016715534
211,0.708187100545512
212,0.7082009463672
213,0.708211862296612
214,0.708219278824703
215,0.708222618297836
216,0.708221136763483
217,0.708213311030229
218,0.708198037445134
219,0.70817598041071
220,0.708148450267774
221,0.708116882894629
222,0.708080580287143
223,0.708038760333
224,0.707996895708154
225,0.707957827892897
226,0.707916845230757
227,0.70787148662116
228,0.707822394390003
229,0.707772510782965
230,0.707731907290781
231,0.707705927593243
232,0.707688819705183
233,0.70767541746393
234,0.707664626108288
235,0.707659807885916
236,0.707658760970907
237,0.707658342802853
238,0.707675944065709
239,0.707734754126494
240,0.707810409250528
241,0.70787451061488
242,0.707933516815794
243,0.707990074114581
244,0.708037668014362
245,0.708075956822514
246,0.708108092239307
247,0.708136755477746
248,0.708161701415183
249,0.708183744319931
250,0.708203074666346
251,0.708219982150994
252,0.708234529019567
253,0.708246188065856
254,0.708254110926658
255,0.708259396010871
256,0.708264258531807
257,0.708269091057658
258,0.708273152644077
259,0.708275764082689
260,0.708277047893147
261,0.708278058161439
262,0.708279167081053
263,0.708279275851953
264,0.708278012465399
265,0.70827508525885
266,0.708270193521089
267,0.708263086289993
268,0.708254185472393
269,0.708245396051794
270,0.70823676091811
271,0.70822508769549
272,0.708208922571021
273,0.708185294973816
274,0.708146374278925
275,0.708094125638252
276,0.708039641680829
277,0.707986577676213
278,0.707933667613124
279,0.707877905433068
280,0.707812276712086
281,0.707729062489246
282,0.707643040800601
283,0.707581949067488
284,0.707550877267261
285,0.707527280387354
286,0.707507202934071
287,0.707491534648623
288,0.707477811590228
289,0.707466282039367
290,0.70745595905215
291,0.707445481398023
292,0.707433849722073
293,0.707423409410387
294,0.70741410876163
295,0.707404745365884
296,0.707393620733521
297,0.707380929909844
298,0.707366896246171
299,0.707351804915052
300,0.707336104326823
301,0.707318925778791
302,0.707299867113904
303,0.707278665871448
304,0.707256783233877
305,0.707231789547672
306,0.707197233072411
307,0.707147799870468
308,0.707082442707685
309,0.707007440371714
310,0.706935454796297
311,0.706884321856153
312,0.706860577390869
313,0.706863527003496
314,0.706886733374379
315,0.706914970185392
316,0.706943768987509
317,0.706970740225789
318,0.706987899291502
319,0.707005012642056
320,0.707049554775961
321,0.707126217679895
322,0.70722677787074
323,0.707360401537188
324,0.707538502444266
325,0.707717715475759
326,0.707849406357826
327,0.707934182658045
328,0.707982021146595
329,0.707980804523557
330,0.707933459819691
331,0.707871192052909
332,0.707813974446601
333,0.707761611601409
334,0.707714228997094
335,0.707671706289597
336,0.707638198973738
337,0.707614230995501
338,0.707597167788936
339,0.707592051189622
340,0.707601706110367
341,0.707618264925153
342,0.707635314308155
343,0.70765191657665
344,0.707667195611548
345,0.707682374648551
346,0.707695348658757
347,0.707701991845322
348,0.70770475936079
349,0.707709938061811
350,0.707719527200496
351,0.707732146753421
352,0.707747417586568
353,0.707764860147922
354,0.707783412656856
355,0.707802792714446
356,0.707823128804836
357,0.707844778712035
358,0.707867222465624
359,0.707882648774326
360,0.707884532560187
361,0.70787781472488
362,0.707867918841396
363,0.707854819881024
364,0.707838936137895
365,0.707820875549681
366,0.707800919407944
367,0.707779796100984
368,0.707757679563804
369,0.70773401849047
370,0.70771024414377
371,0.70768897331863
372,0.707672946040192
373,0.707663278340337
374,0.707656670628286
375,0.707648148888287
376,0.707632823053876
377,0.707608043065934
378,0.70757646359226
379,0.707544238485236
380,0.707516766286749
381,0.707494992242833
382,0.707474452861396
383,0.70744471686768
384,0.707396426464437
385,0.707338961508689
386,0.707287064324344
387,0.707241715281797
388,0.707193599771906
389,0.707139495545761
390,0.70709277075156
391,0.707071433857754
392,0.707078208019549
393,0.707101530392735
394,0.707131580639586
395,0.707161671575382
396,0.70718720951397
397,0.707207248521128
398,0.707233750586528
399,0.707263688195062
400,0.707283883611086
401,0.707290896625525
402,0.707291155428021
403,0.707291890939506
404,0.707297326172799
405,0.707291064117259
406,0.707221296619786
407,0.707110974227865
408,0.707043794113546
409,0.707011668847885
410,0.706963300703134
411,0.706899707100762
412,0.706861222947476
413,0.706847427321224
414,0.70684614520875
415,0.706845955382432
416,0.70685165114587
417,0.706860554155991
418,0.70687195543963
419,0.706886639467688
420,0.70690581474251
421,0.706930838564617
422,0.706961426985666
423,0.706995270956374
424,0.707029357507421
425,0.70706065711035
426,0.707088597899442
427,0.70711380311158
428,0.707135057909891
429,0.707152039402462
430,0.707166999405601
431,0.707184646467792
432,0.70720745732381
433,0.707230403519284
434,0.707250023851206
435,0.70726978290575
436,0.707295130277747
437,0.707324791751897
438,0.707351018215141
439,0.707367406483129
440,0.707378032427435
441,0.707397293154858
442,0.707427198662642
443,0.707456615194577
444,0.707474695481528
445,0.70748461207907
446,0.707482531985377
447,0.707460813677358
448,0.707428029621874
449,0.707397701773521
450,0.707371779494599
451,0.707349297387332
452,0.707331628314252
453,0.707315988641067
454,0.707300659711511
455,0.707285314124338
456,0.707268730787162
457,0.707247046502855
458,0.707219988316807
459,0.707206554616985
460,0.707231616043236
461,0.707281372434538
462,0.707325957396973
463,0.707359811410612
464,0.707385676849005
465,0.707401613030196
466,0.70740858984753
467,0.707409836033054
468,0.707410518230465
469,0.707416212058699
470,0.707423601242542
471,0.707427981926637
472,0.707431204974839
473,0.707433608370275
474,0.707434205015223
475,0.707434145143045
476,0.707433388226295
477,0.70742952265546
478,0.707420146425345
479,0.70740397435077
480,0.707381923058323
481,0.707353959563673
482,0.707323687244638
483,0.707299141644226
484,0.707295717960159
485,0.707324867013104
486,0.707363400983431
487,0.707396910637494
488,0.707425248752472
489,0.70744427081794
490,0.70745961232302
491,0.707473861055901
492,0.707487241225343
493,0.707500516396704
494,0.707514959520726
495,0.707533809624993
496,0.707558238223463
497,0.707586055891505
498,0.707612863738659
499,0.707637552947329
500,0.707665176089175
501,0.70769786806455
502,0.707727633848776
503,0.707750208935352
504,0.707769851154508
505,0.70778848612372
506,0.707805313803597
507,0.707820381967205
508,0.707829648229966
509,0.707830226106296
510,0.707825210481375
511,0.707818667017381
512,0.707813183098708
513,0.707808665241434
514,0.707804004448776
515,0.707798576657493
516,0.707792095243342
517,0.707784376505854
518,0.707775120543884
519,0.707764577296435
520,0.707752803373717
521,0.70773875031315
522,0.707722385888983
523,0.707706368189643
524,0.70769433515821
525,0.707690189129764
526,0.707698025620942
527,0.707717542398109
528,0.707740251471151
529,0.707758986430409
530,0.707771893394499
531,0.707774930507696
532,0.707762892968347
533,0.707742384044823
534,0.707728776237957
535,0.707728272978988
536,0.707737202482997
537,0.707749457413699
538,0.707760799524429
539,0.707774237733757
540,0.707802394924817
541,0.707850220485455
542,0.707900049102217
543,0.707936771453406
544,0.707965375775076
545,0.707995652448858
546,0.708029994292194
547,0.708064573923298
548,0.708097048881685
549,0.708132642520059
550,0.708179165355128
551,0.708232163587412
552,0.708286311053665
553,0.708346587911036
554,0.708405739843524
555,0.708466991225688
556,0.708541010649884
557,0.708619689415352
558,0.708692092912756
559,0.708757048518593
560,0.708799088446933
561,0.708814960874727
562,0.708827991988821
563,0.708847359606199
564,0.708871711779676
565,0.708899494079178
566,0.708922296276871
567,0.708940762138656
568,0.70897134806983
569,0.709014379775254
570,0.709045853059482
571,0.709057801726872
572,0.709072950496994
573,0.709107066708075
574,0.709156073381707
