"stage","diversity","extinction","origination","temperature","carbon","strontium","sulfur"
55,-1.34674408042978,0.302350271650251,NA,2.23893471141081,2.23893471141081,2.23893471141081,2.23893471141081
56,-0.781698477056157,0.518585493924022,-1.51297745638064,-0.540978465492178,0.194665355413312,-0.970598701028783,-1.52621391912131
57,-1.07925553220051,1.18689639131873,2.22899318374789,0.397024907796395,-1.20231533299939,1.07925553220051,-2.23893471141081
58,-1.52621391912131,2.22899318374789,-0.676758856229472,-0.697083669630867,1.34674408042978,-1.07925553220051,-1.34674408042978
59,-2.23893471141081,-0.372397936940776,1.76273689106715,-0.397024907796395,-2.23893471141081,-0.781698477056157,0.260843440003838
60,-1.77463408393044,-1.76273689106715,-0.59581911602075,-0.0645280597548229,0.467796535531863,-1.20231533299939,0.467796535531863
61,-0.194665355413312,1.76273689106715,0.676758856229472,0.194665355413312,1.77463408393044,-2.23893471141081,0.540978465492178
62,-0.872279071054969,-0.518585493924022,-0.444311390086406,0.872279071054969,-0.970598701028783,-0.397024907796395,0.129324438720724
63,-0.970598701028783,0.166221739047947,0.233747586992493,0.129324438720724,-1.52621391912131,0.260843440003838,0.0645280597548228
64,-1.20231533299939,-2.22899318374789,-2.22899318374789,-0.467796535531863,-0.781698477056157,-0.872279071054969,-0.260843440003838
65,-0.697083669630867,-0.302350271650251,1.18689639131873,-0.129324438720724,0.397024907796395,-0.697083669630867,-0.61716130587841
66,-0.129324438720724,0.444311390086406,0.302350271650251,-0.194665355413312,0.970598701028783,-1.34674408042978,-0.781698477056157
67,-0.0645280597548229,-0.762365708417944,0.853921642308383,0.0645280597548228,1.52621391912131,-1.52621391912131,-0.872279071054969
68,0.0645280597548228,-0.444311390086406,-0.166221739047947,0.467796535531863,-0.397024907796395,0.129324438720724,-0.970598701028783
69,0.397024907796395,-0.0330989103357036,-0.233747586992493,-2.49906537287636e-17,-1.34674408042978,0.970598701028783,-0.467796535531863
70,0.781698477056157,-0.853921642308383,-1.33236917485136,-0.61716130587841,-0.540978465492178,0.540978465492178,0.781698477056157
71,1.20231533299939,-0.0994412766652086,-1.06284051703763,0.540978465492178,0.697083669630867,0.467796535531863,1.34674408042978
72,0.467796535531863,-1.51297745638064,0.0330989103357037,1.07925553220051,-0.697083669630867,0.328177565059307,0.194665355413312
73,0.61716130587841,-1.06284051703763,-0.0994412766652086,0.970598701028783,1.07925553220051,-0.328177565059307,0.328177565059307
74,1.34674408042978,0.0994412766652086,0.953209774503064,0.781698477056157,-2.49906537287636e-17,-1.77463408393044,-1.77463408393044
75,2.23893471141081,1.51297745638064,0.762365708417944,-0.970598701028783,-0.328177565059307,0.781698477056157,0.872279071054969
76,1.77463408393044,0.953209774503064,1.51297745638064,1.77463408393044,0.260843440003838,-0.260843440003838,1.52621391912131
77,1.52621391912131,0.853921642308383,-1.18689639131873,1.34674408042978,0.61716130587841,-0.540978465492178,0.61716130587841
78,0.970598701028783,-0.953209774503064,-0.953209774503064,0.260843440003838,-0.194665355413312,-0.0645280597548229,-1.20231533299939
79,1.07925553220051,-0.676758856229472,-0.302350271650251,-0.328177565059307,0.328177565059307,0.194665355413312,-0.328177565059307
80,0.872279071054969,1.33236917485136,0.444311390086406,-1.77463408393044,-0.467796535531863,0.697083669630867,1.20231533299939
81,0.540978465492178,1.06284051703763,0.0994412766652086,-2.23893471141081,-1.07925553220051,1.20231533299939,-0.194665355413312
82,0.328177565059307,-0.233747586992493,0.59581911602075,0.697083669630867,0.0645280597548228,-2.49906537287636e-17,-0.540978465492178
83,-0.467796535531863,0.372397936940776,1.06284051703763,1.52621391912131,1.20231533299939,-0.467796535531863,-1.07925553220051
84,-0.61716130587841,0.59581911602075,0.166221739047947,1.20231533299939,-1.77463408393044,-0.61716130587841,1.07925553220051
85,-0.540978465492178,-1.18689639131873,-0.0330989103357036,-0.781698477056157,0.540978465492178,-0.129324438720724,1.77463408393044
86,-0.260843440003838,-1.33236917485136,-1.76273689106715,-1.20231533299939,0.781698477056157,-0.194665355413312,0.970598701028783
87,0.697083669630867,0.676758856229472,1.33236917485136,-1.52621391912131,-0.0645280597548229,0.0645280597548228,-0.397024907796395
88,-2.49906537287636e-17,-0.166221739047947,-0.518585493924022,-1.34674408042978,-0.129324438720724,0.61716130587841,-0.697083669630867
89,-0.397024907796395,0.233747586992493,-0.762365708417944,0.328177565059307,-0.260843440003838,1.34674408042978,-0.129324438720724
90,0.260843440003838,0.0330989103357037,0.518585493924022,0.61716130587841,0.129324438720724,1.77463408393044,0.697083669630867
91,0.129324438720724,-0.59581911602075,-0.853921642308383,-0.260843440003838,0.872279071054969,1.52621391912131,0.397024907796395
92,0.194665355413312,0.762365708417944,0.372397936940776,-1.07925553220051,-0.872279071054969,0.872279071054969,-2.49906537287636e-17
93,-0.328177565059307,NA,-0.372397936940776,-0.872279071054969,-0.61716130587841,0.397024907796395,-0.0645280597548229
